zrxusd,zecusd,vetusd,bsvusd,xmrusd,xlmusd,xtzusd,btcusd,daiusd,bttusd,trxusd,adausd,ethusd,etcusd,batusd,mkrusd,xrpusd,neousd,dgbusd,eosusd,omgusd,ltcusd,leousd
0.22612240259333763,-0.3321741255873506,0.225751261866561,0.2920409804277913,0.5000385780305855,0.5825858873880962,-0.14533342384096523,-0.7991121250728345,-0.3814389014023002,-0.6115372063979261,1.0,-0.5434951339592257,0.4071102508260121,-0.7521184060107562,0.8028712027044236,0.3924450120258064,0.7312485522228819,0.6857550388147803,-0.46230138917287467,-0.5508706882818897,-0.7991121250728345,-0.8380912569080262,-0.7784677464901164
0.3182967313797863,0.48217631630623564,0.28457633280358813,0.2104234178304843,-0.6253084900350174,0.5815245220580559,0.07329366395557683,0.5502937084834794,0.4753441819261134,0.7779637920715787,-0.5434951339592257,1.0,-0.4500541792533405,0.5488756958811007,0.49935778223265703,-0.478545137251223,-0.4881720125450105,0.6730294567220035,-0.57437135298661,-0.6411139400824981,0.5502937084834794,0.5552344042625907,-0.6433072057552446
0.30789810137162077,0.27908073960504515,-0.22614190483046318,-0.17930537200733357,-0.47690196604126384,0.47042806288861616,-0.03175662076289442,0.4179003422952939,0.44951448960332435,0.40829142053813405,0.40711025082601204,-0.45005417925334046,1.0,0.6719808765173032,-0.39849448298198803,0.4525713617285308,-0.4527016404243367,-0.4817698671905488,-0.5456617567934007,0.5390018413483288,0.4179003422952939,0.5672809180863883,0.45875680114268397
-0.28782140068198503,0.35983644593368014,-0.22593963579568715,-0.20040983016842528,-0.5627774175174274,0.5027385296011391,0.034714218095487366,0.73001060730468,0.5019637365457308,0.5888454645816661,-0.7521184060107564,0.5488756958811005,0.671980876517303,1.0,-0.6898527204611826,0.537823243639879,-0.614285266141092,0.5469037219116006,0.6359127782404772,0.6397465716626897,0.73001060730468,0.8938194555405817,0.5425453085908118
-0.19330654609488382,0.3436771966564928,0.3762338092875174,0.36334149192512044,0.4649049051522498,0.8167614195613709,0.12862172079843914,-0.8754014678193007,-0.3489579094664684,-0.5371611510786832,0.8028712027044236,0.49935778223265703,-0.39849448298198814,-0.6898527204611828,1.0,-0.3849831766826108,0.8003470005312229,0.8274262601202323,0.42268464464127165,0.4618646371638468,-0.8754014678193007,-0.8287595961186923,-0.8830077563017029
0.378676262106834,-0.2962804374495531,-0.2642676948731198,-0.1679125432503869,0.3543185546587062,-0.5929148343079529,0.0764380608819846,-0.3560776180616489,0.46885782299708995,-0.3939730057782389,0.3924450120258064,-0.47854513725122283,0.4525713617285307,0.5378232436398789,-0.3849831766826108,1.0,-0.40693658231911334,-0.5743969361705548,0.7667861806058865,0.584743855252684,-0.3560776180616489,0.5622958331895467,0.4502382217830393
0.28714204877354627,-0.31465785538929597,0.26590058973604686,0.26222014198788296,0.45191422767620454,0.6862824274908589,-0.04069301783794763,-0.7458124942826492,-0.4008837080456027,-0.569339825398379,0.7312485522228818,-0.4881720125450104,-0.4527016404243367,-0.6142852661410918,0.800347000531223,-0.40693658231911345,1.0,0.7262651882677023,-0.5038221350247173,0.4577379073586306,-0.7458124942826492,-0.7893148884733883,-0.7327295335783549
0.292623103167756,0.44196084203566666,0.35618483107621735,0.28646742205837156,-0.48206391057055437,0.8770006984239158,0.056985115605537214,-0.7482697085301001,0.4530473726417262,0.5630635876836139,0.6857550388147803,0.6730294567220035,-0.48176986719054893,0.5469037219116006,0.8274262601202323,-0.5743969361705548,0.7262651882677023,1.0,-0.596404767779489,-0.6632514098903101,-0.7482697085301001,-0.6149694029953573,-0.8992110195614129
-0.333170712741696,-0.33334606739462647,-0.22042131331629924,-0.16733465525182845,0.5620785051998791,-0.6182435406314402,0.0749443997266166,-0.42419239815489207,0.5703445427253773,-0.5200651920630789,-0.4623013891728747,-0.5743713529866098,-0.5456617567934007,0.635912778240477,0.4226846446412715,0.7667861806058868,-0.5038221350247171,-0.596404767779489,1.0,0.7938707422247377,-0.42419239815489207,-0.5511701897992648,0.5039686019625923
-0.38848834802129595,-0.40266387260106934,-0.24028694438111337,-0.16966828648834412,0.6231983631671153,-0.5898194195671658,-0.03451451001635842,-0.4668893816951131,0.546679758156608,-0.5688565585772046,-0.5508706882818895,-0.6411139400824981,0.5390018413483291,0.6397465716626898,0.46186463716384685,0.5847438552526844,0.4577379073586307,-0.6632514098903101,0.7938707422247379,1.0,-0.4668893816951131,0.5866733120586878,0.6187835387186111
0.1950690582695054,0.31538000697315255,-0.23894367718738796,-0.2535654381382919,0.448849618274935,-0.7320495688766874,0.049345132336774386,1.0000000000000002,0.3689802321364602,0.6150535063964675,-0.7991121250728345,0.5502937084834792,0.4179003422952938,0.73001060730468,-0.8754014678193008,-0.3560776180616491,-0.7458124942826492,-0.7482697085301001,-0.424192398154892,-0.46688938169511307,1.0,0.8250845209446217,0.7885116686974777
-0.30034976641640604,0.3629622771035836,-0.22530397080050518,-0.2554098939492038,-0.5690098890279627,-0.6470608504227747,0.03463983727146169,0.8250845209446215,0.48952139034142267,0.6234151601112238,-0.8380912569080263,0.5552344042625909,0.5672809180863881,0.8938194555405817,-0.8287595961186923,0.5622958331895468,-0.7893148884733883,-0.6149694029953572,-0.5511701897992648,0.5866733120586877,0.8250845209446215,1.0,0.740875179340078
0.2226007762643866,-0.391788457242974,-0.31822297194100757,-0.31598977046307253,0.535642008035761,-0.8636749049577628,0.0446994669852035,0.7885116686974776,-0.3533077999291376,-0.5310653359299972,-0.7784677464901164,-0.6433072057552446,0.45875680114268397,0.5425453085908116,-0.8830077563017027,0.4502382217830393,-0.7327295335783552,-0.8992110195614129,0.5039686019625923,0.618783538718611,0.7885116686974776,0.7408751793400781,1.0
